id,_Personne__id_personne,_Personne__sex,_Personne__nom,_Personne__prenom,_Personne__date_naissance,_Personne__nationalite,_Personne__pays,_Personne__taille,_Personne__poids,_Personne__statut,_Personne__id_csv,_Competiteur__surnom,_Competiteur__sport_pratique,_Competiteur__numero_maillot,_Competiteur__poste_principal,_Competiteur__nombre_medailles
10539,10539,,Lawless,Steven,1991-04-12,,,170.0,64.9,{},195678.0,,3,,,0
10540,10540,,MacLean,Steven,1982-08-23,,,180.0,78.9,{},35725.0,,3,,,0
10541,10541,,McDougall,Steven,1986-06-17,,,180.0,66.2,{},32880.0,,3,,,0
10542,10542,,McGarry,Steven,1979-09-28,,,175.0,78.0,{},32830.0,,3,,,0
10543,10543,,Meechan,Steven,1991-03-03,,,180.0,73.9,{},127627.0,,3,,,0
10544,10544,,Milne,Steven,1980-05-05,,,170.0,66.2,{},32961.0,,3,,,0
10545,10545,,Moreira,Steven,1994-08-13,,,178.0,69.9,{},444000.0,,3,,,0
10546,10546,,Mouyokolo,Steven,1987-01-24,,,190.0,88.0,{},93458.0,,3,,,0
10547,10547,,Naismith,Steven,1986-09-14,,,178.0,72.1,{},32705.0,,3,,,0
10548,10548,,Nzonzi,Steven,1988-12-15,,,190.0,74.8,{},109621.0,,3,,,0
10549,10549,,Old,Steven,1986-02-17,,,190.0,84.8,{},69768.0,,3,,,0
10550,10550,,Paulle,Steven,1986-02-01,,,188.0,82.1,{},210402.0,,3,,,0
10551,10551,,Pienaar,Steven,1982-03-17,,,170.0,66.2,{},36012.0,,3,,,0
10552,10552,,Pressley,Steven,1973-10-11,,,183.0,69.9,{},32609.0,,3,,,0
10553,10553,,Reid,Steven,1981-03-01,,,180.0,87.1,{},23922.0,,3,,,0
10554,10554,,Robb,Steven,1982-03-08,,,168.0,59.0,{},33696.0,,3,,,0
10555,10555,,Ross,Steven,1993-08-29,,,183.0,71.2,{},196140.0,,3,,,0
10556,10556,,Saunders,Steven,1991-02-23,,,188.0,73.9,{},160568.0,,3,,,0
10557,10557,,Smith,Steven,1985-08-03,,,178.0,69.9,{},32200.0,,3,,,0
10558,10558,,Taylor,Steven,1986-01-23,,,185.0,91.2,{},24228.0,,3,,,0
10559,10559,,Thicot,Steven,1987-02-14,,,185.0,81.2,{},41226.0,,3,,,0
10560,10560,,Thompson,Steven,1978-10-14,,,188.0,78.9,{},25411.0,,3,,,0
10561,10561,,Thomson,Steven,1978-01-23,,,173.0,68.0,{},32555.0,,3,,,0
10562,10562,,Vitoria,Steven,1987-01-11,,,196.0,86.2,{},163994.0,,3,,,0
10563,10563,,Whittaker,Steven,1984-06-16,,,185.0,87.1,{},32616.0,,3,,,0
10564,10564,,Zuber,Steven,1991-08-17,,,180.0,78.9,{},140819.0,,3,,,0
10565,10565,,May,Stevie,1992-11-03,,,178.0,67.1,{},172486.0,,3,,,0
10566,10566,,Carswell,Stewart,1993-09-09,,,175.0,71.2,{},215780.0,,3,,,0
10567,10567,,Downing,Stewart,1984-07-22,,,180.0,64.9,{},30892.0,,3,,,0
10568,10568,,Murdoch,Stewart,1990-03-13,,,183.0,68.9,{},108760.0,,3,,,0
10569,10569,,Ringstad,Stian,1991-08-29,,,183.0,74.8,{},74049.0,,3,,,0
10570,10570,,De Smet,Stijn,1985-03-27,,,183.0,78.0,{},37065.0,,3,,,0
10571,10571,,Meert,Stijn,1978-04-06,,,178.0,69.9,{},37902.0,,3,,,0
10572,10572,,Minne,Stijn,1978-06-29,,,170.0,68.0,{},37903.0,,3,,,0
10573,10573,,Schaars,Stijn,1984-01-11,,,178.0,76.2,{},26453.0,,3,,,0
10574,10574,,Stijnen,Stijn,1981-04-07,,,188.0,83.0,{},37990.0,,3,,,0
10575,10575,,Wuytens,Stijn,1989-10-08,,,183.0,77.1,{},145586.0,,3,,,0
10576,10576,,Malezas,Stilianos,1985-03-11,,,193.0,79.8,{},22785.0,,3,,,0
10577,10577,,Petrov,Stiliyan,1979-07-05,,,180.0,77.1,{},38609.0,,3,,,0
10578,10578,,Bacelic-Grgic,Stipe,1988-02-16,,,185.0,82.1,{},178165.0,,3,,,0
10579,10579,,Matic,Stipe,1979-02-06,,,188.0,69.9,{},67346.0,,3,,,0
10580,10580,,Perica,Stipe,1995-07-07,,,193.0,76.2,{},401343.0,,3,,,0
10581,10581,,Pletikosa,Stipe,1979-01-08,,,193.0,83.0,{},39584.0,,3,,,0
10582,10582,,Rivic,Stiven,1985-08-09,,,180.0,79.8,{},36092.0,,3,,,0
10583,10583,,Kukuruzovic,Stjepan,1989-06-07,,,180.0,76.2,{},114011.0,,3,,,0
10584,10584,,Vranjes,Stojan,1986-10-11,,,183.0,74.8,{},182637.0,,3,,,0
10585,10585,,Dimitrievski,Stole,1993-12-25,,,185.0,86.2,{},254241.0,,3,,,0
10586,10586,,Sunzu,Stophira,1989-06-22,,,188.0,79.8,{},162914.0,,3,,,0
10587,10587,,,Stopira,1988-05-02,,,180.0,73.9,{},164062.0,,3,,,0
10588,10588,,Armstrong,Stuart,1992-03-03,,,183.0,74.8,{},237563.0,,3,,,0
10589,10589,,Bannigan,Stuart,1992-09-17,,,175.0,73.9,{},214953.0,,3,,,0
10590,10590,,Duff,Stuart,1982-01-23,,,180.0,64.9,{},32456.0,,3,,,0
10591,10591,,Findlay,Stuart,1995-09-14,,,193.0,84.8,{},519951.0,,3,,,0
10592,10592,,Holden,Stuart,1985-08-11,,,178.0,73.0,{},24455.0,,3,,,0
10593,10593,,Kettlewell,Stuart,1984-06-04,,,183.0,69.9,{},17620.0,,3,,,0
10594,10594,,Nelson,Stuart,1981-09-17,,,188.0,83.9,{},11498.0,,3,,,0
10595,10595,,O'Keefe,Stuart,1991-03-04,,,173.0,64.0,{},148909.0,,3,,,0
10596,10596,,Parnaby,Stuart,1982-07-19,,,180.0,77.1,{},24190.0,,3,,,0
10597,10597,,Taylor,Stuart,1980-11-28,,,196.0,86.2,{},23793.0,,3,,,0
10598,10598,,,Sturgeon,1994-02-04,,,183.0,74.8,{},356069.0,,3,,,0
10599,10599,,Serdar,Suat,1997-04-11,,,183.0,74.8,{},667790.0,,3,,,0
10600,10600,,Isaac,Success,1996-01-07,,,185.0,86.2,{},534484.0,,3,,,0
10601,10601,,Yun,Suk-Young,1990-02-13,,,183.0,73.9,{},245530.0,,3,,,0
10602,10602,,Smajic,Sulejman,1984-08-13,,,173.0,64.9,{},15662.0,,3,,,0
10603,10603,,Koc,Suleyman,1989-06-09,,,178.0,79.8,{},208208.0,,3,,,0
10604,10604,,Ali Muntari,Sulley,1984-08-27,,,178.0,76.2,{},30905.0,,3,,,0
10605,10605,,Abalo,Sunday,1995-05-01,,,180.0,72.1,{},574872.0,,3,,,0
10606,10606,,Ki,Sung-Yueng,1989-01-24,,,185.0,74.8,{},144996.0,,3,,,0
10607,10607,,Santana,Suso,1985-03-02,,,173.0,62.1,{},75373.0,,3,,,0
10608,10608,,,Suso,1993-11-19,,,175.0,69.9,{},280276.0,,3,,,0
10609,10609,,Bender,Sven,1989-04-27,,,185.0,79.8,{},37374.0,,3,,,0
10610,10610,,De Volder,Sven,1990-03-09,,,183.0,81.2,{},148308.0,,3,,,0
10611,10611,,Joss,Sven,1994-07-18,,,178.0,68.0,{},563066.0,,3,,,0
10612,10612,,Kums,Sven,1988-02-26,,,175.0,68.0,{},40521.0,,3,,,0
10613,10613,,Luescher,Sven,1984-03-05,,,180.0,74.8,{},67003.0,,3,,,0
10614,10614,,Neuhaus,Sven,1978-04-04,,,193.0,89.8,{},38628.0,,3,,,0
10615,10615,,Nieuwpoort,Sven,1993-04-13,,,180.0,72.1,{},422117.0,,3,,,0
10616,10616,,Schipplock,Sven,1988-11-08,,,185.0,83.9,{},94885.0,,3,,,0
10617,10617,,Ulreich,Sven,1988-08-03,,,193.0,83.9,{},94841.0,,3,,,0
10618,10618,,van Beek,Sven,1994-07-28,,,190.0,76.2,{},424879.0,,3,,,0
10619,10619,,van der Jeugt,Sven,1980-09-17,,,190.0,86.2,{},38962.0,,3,,,0
10620,10620,,Ingi Ingason,Sverrir,1993-08-05,,,188.0,83.0,{},213873.0,,3,,,0
10621,10621,,"Koenig,24",Swen,1985-09-03,,,188.0,89.8,{},67374.0,,3,,,0
10622,10622,,Armand,Sylvain,1980-08-01,,,183.0,82.1,{},30457.0,,3,,,0
10623,10623,,Distin,Sylvain,1977-12-16,,,193.0,88.0,{},24216.0,,3,,,0
10624,10624,,Marchal,Sylvain,1980-02-01,,,183.0,83.0,{},33122.0,,3,,,0
10625,10625,,Marveaux,Sylvain,1986-04-15,,,173.0,66.2,{},41191.0,,3,,,0
10626,10626,,Monsoreau,Sylvain,1981-01-23,,,185.0,79.8,{},33813.0,,3,,,0
10627,10627,,Wiltord,Sylvain,1974-05-01,,,175.0,76.2,{},30625.0,,3,,,0
10628,10628,,Ebanks-Blake,Sylvan,1986-03-29,,,173.0,92.1,{},34433.0,,3,,,0
10629,10629,,Ronny Rodelin,Sylvio,1989-11-18,,,193.0,82.1,{},145061.0,,3,,,0
10630,10630,,Patejuk,Sylwester,1982-11-03,,,188.0,88.9,{},184098.0,,3,,,0
10631,10631,,Huszti,Szabolcs,1983-04-18,,,173.0,72.1,{},39045.0,,3,,,0
10632,10632,,Drewniak,Szymon,1993-07-11,,,178.0,69.9,{},266279.0,,3,,,0
10633,10633,,Matuszek,Szymon,1989-01-07,,,185.0,78.9,{},138155.0,,3,,,0
10634,10634,,Pawlowski,Szymon,1986-11-04,,,175.0,69.9,{},69479.0,,3,,,0
10635,10635,,Sawala,Szymon,1982-09-25,,,185.0,81.2,{},13490.0,,3,,,0
10636,10636,,Socha,Tadeusz,1988-02-15,,,183.0,69.9,{},116871.0,,3,,,0
10637,10637,,Nam,Tae-Hee,1991-07-03,,,175.0,72.1,{},180292.0,,3,,,0
10638,10638,,Akahoshi,Takafumi,1986-05-26,,,175.0,68.0,{},20118.0,,3,,,0
10639,10639,,Soma,Takahito,1981-12-01,,,175.0,74.8,{},20241.0,,3,,,0
10640,10640,,Inui,Takashi,1988-06-02,,,170.0,63.0,{},97762.0,,3,,,0
10641,10641,,Usami,Takashi,1992-05-06,,,178.0,68.0,{},166653.0,,3,,,0
10642,10642,,Morimoto,Takayuki,1988-05-07,,,180.0,77.1,{},39271.0,,3,,,0
10643,10643,,Murayama,Takuya,1989-08-08,,,178.0,68.0,{},429880.0,,3,,,0
10644,10644,,Ben Haim,Tal,1982-03-31,,,183.0,82.1,{},23939.0,,3,,,0
10645,10645,,Hajnal,Tamas,1981-03-15,,,168.0,67.1,{},36132.0,,3,,,0
10646,10646,,Kadar,Tamas,1990-03-14,,,188.0,78.9,{},73116.0,,3,,,0
10647,10647,,Cohen,Tamir,1984-03-04,,,180.0,77.1,{},11576.0,,3,,,0
10648,10648,,Kahlon,Tamir,1987-10-29,,,178.0,71.2,{},174247.0,,3,,,0
10649,10649,,,Tana,1990-09-02,,,168.0,68.9,{},484906.0,,3,,,0
10650,10650,,Yalcin,Taner,1990-02-18,,,183.0,77.1,{},147731.0,,3,,,0
10651,10651,,,Tarantini,1983-10-07,,,188.0,78.0,{},150083.0,,3,,,0
10652,10652,,Romanczuk,Taras,1991-11-14,,,185.0,73.0,{},560564.0,,3,,,0
10653,10653,,Elyounoussi,Tarik,1988-02-23,,,173.0,66.2,{},27866.0,,3,,,0
10654,10654,,Kada,Tarik,1996-05-26,,,175.0,73.9,{},610238.0,,3,,,0
10655,10655,,Chihab,Tariq,1975-11-22,,,188.0,82.1,{},34066.0,,3,,,0
10656,10656,,Kink,Tarmo,1985-10-06,,,183.0,73.9,{},40764.0,,3,,,0
10657,10657,,Neemelo,Tarmo,1982-02-01,,,193.0,91.2,{},40433.0,,3,,,0
10658,10658,,Xhaka,Taulant,1991-03-28,,,173.0,72.1,{},207234.0,,3,,,0
10659,10659,,Taiwo,Taye,1985-04-16,,,183.0,81.2,{},25541.0,,3,,,0
10660,10660,,Pektuerk,Tayfun,1988-05-13,,,175.0,74.8,{},97731.0,,3,,,0
10661,10661,,Moore,Taylor,1997-05-12,,,183.0,79.8,{},609841.0,,3,,,0
10662,10662,,,Tcho,1987-04-21,,,175.0,69.9,{},121953.0,,3,,,0
10663,10663,,van de Pavert,Ted,1992-01-06,,,193.0,82.1,{},240788.0,,3,,,0
10664,10664,,Chevalier,Teddy,1987-06-28,,,178.0,76.2,{},104377.0,,3,,,0
10665,10665,,Mezague,Teddy,1990-05-27,,,188.0,88.0,{},210138.0,,3,,,0
10666,10666,,Richert,Teddy,1974-09-21,,,183.0,78.9,{},26359.0,,3,,,0
10667,10667,,Pukki,Teemu,1990-03-29,,,180.0,78.0,{},66578.0,,3,,,0
10668,10668,,Tainio,Teemu,1979-11-27,,,175.0,76.2,{},24655.0,,3,,,0
10669,10669,,Ayoluwa Obadeyi,Temitope,1989-10-29,,,183.0,86.2,{},159373.0,,3,,,0
10670,10670,,,Tengarrinha,1989-02-17,,,185.0,79.8,{},145584.0,,3,,,0
10671,10671,,Gutierrez,Teofilo,1985-05-17,,,178.0,82.1,{},98220.0,,3,,,0
10672,10672,,Ondaan,Terell,1993-09-09,,,170.0,72.1,{},305831.0,,3,,,0
10673,10673,,Kongolo,Terence,1994-02-14,,,188.0,69.9,{},299572.0,,3,,,0
10674,10674,,Dunfield,Terry,1982-02-02,,,178.0,74.8,{},24022.0,,3,,,0
10675,10675,,,Teti,1979-01-29,,,173.0,69.9,{},150019.0,,3,,,0
10676,10676,,Karagounis,Thanasis,1991-09-25,,,178.0,68.9,{},181866.0,,3,,,0
10677,10677,,Bongonda,Theo,1995-11-02,,,178.0,71.2,{},466132.0,,3,,,0
10678,10678,,Janssen,Theo,1981-07-27,,,180.0,79.8,{},26611.0,,3,,,0
10679,10679,,Lucius,Theo,1976-12-19,,,183.0,76.2,{},40161.0,,3,,,0
10680,10680,,Pellenard,Theo,1994-03-04,,,183.0,73.9,{},512723.0,,3,,,0
10681,10681,,Robinson,Theo,1989-01-22,,,175.0,64.0,{},31915.0,,3,,,0
10682,10682,,Walcott,Theo,1989-03-16,,,175.0,68.0,{},31013.0,,3,,,0
10683,10683,,"Weeks,24",Theo,1990-01-19,,,175.0,68.0,{},150068.0,,3,,,0
10684,10684,,Gebre Selassie,Theodor,1986-12-24,,,180.0,71.2,{},107588.0,,3,,,0
10685,10685,,Gekas,Theofanis,1980-05-23,,,178.0,76.2,{},38601.0,,3,,,0
10686,10686,,Jordan Siebatcheu,Theoson,1996-04-26,,,190.0,83.9,{},613714.0,,3,,,0
10687,10687,,Alcantara,Thiago,1991-04-11,,,175.0,69.9,{},172949.0,,3,,,0
10688,10688,,Cionek,Thiago,1986-04-21,,,183.0,79.8,{},151050.0,,3,,,0
10689,10689,,Gentil,Thiago,1980-04-08,,,180.0,73.0,{},74232.0,,3,,,0
10690,10690,,Motta,Thiago,1982-08-28,,,188.0,83.0,{},26852.0,,3,,,0
10691,10691,,Neves,Thiago,1985-02-27,,,183.0,69.9,{},21164.0,,3,,,0
10692,10692,,Ribeiro,Thiago,1986-02-24,,,183.0,73.9,{},155056.0,,3,,,0
10693,10693,,Silva,Thiago,1984-09-22,,,183.0,78.9,{},80562.0,,3,,,0
10694,10694,,Veras,Thiago,1990-03-01,,,185.0,78.9,{},280980.0,,3,,,0
10695,10695,,Xavier,Thiago,1983-12-27,,,180.0,76.2,{},19297.0,,3,,,0
10696,10696,,,Thiago,1987-04-13,,,185.0,83.0,{},280944.0,,3,,,0
10697,10697,,Phete,Thibang,1994-04-04,,,188.0,77.1,{},668725.0,,3,,,0
10698,10698,,Giresse,Thibault,1981-05-25,,,173.0,64.9,{},41364.0,,3,,,0
10699,10699,,Moulin,Thibault,1990-01-13,,,175.0,69.9,{},213799.0,,3,,,0
10700,10700,,Peyre,Thibault,1992-10-03,,,183.0,69.9,{},359378.0,,3,,,0
10701,10701,,Courtois,Thibaut,1992-05-11,,,198.0,88.0,{},170323.0,,3,,,0
10702,10702,,van Acker,Thibaut,1991-11-21,,,180.0,68.9,{},190854.0,,3,,,0
10703,10703,,Vion,Thibaut,1993-12-11,,,183.0,79.8,{},304022.0,,3,,,0
10704,10704,,Bah,Thierno,1982-10-05,,,175.0,68.0,{},7627.0,,3,,,0
10705,10705,,Debes,Thierry,1974-01-13,,,185.0,72.1,{},46535.0,,3,,,0
10706,10706,,Doubai,Thierry,1988-07-01,,,178.0,74.8,{},132809.0,,3,,,0
10707,10707,,Gathuessi,Thierry,1982-04-17,,,180.0,76.2,{},33118.0,,3,,,0
10708,10708,,Henry,Thierry,1977-08-17,,,188.0,83.0,{},30626.0,,3,,,0
10709,10709,,Moutinho,Thierry,1991-02-26,,,178.0,77.1,{},180302.0,,3,,,0
10710,10710,,Bifouma,Thievy,1992-05-13,,,180.0,73.9,{},254702.0,,3,,,0
10711,10711,,Bouma,Thijs,1992-04-02,,,178.0,71.2,{},243489.0,,3,,,0
10712,10712,,Leugers,Thilo,1991-01-09,,,183.0,73.0,{},231652.0,,3,,,0
10713,10713,,Atouba,Thimothee,1982-02-17,,,190.0,78.0,{},25565.0,,3,,,0
10714,10714,,Kolodziejczak,Thimothee,1991-10-01,,,185.0,74.8,{},150869.0,,3,,,0
10715,10715,,Haye,Thom,1995-02-09,,,178.0,73.9,{},384446.0,,3,,,0
10716,10716,,Agyepong,Thomas,1995-10-01,,,165.0,73.0,{},661884.0,,3,,,0
10717,10717,,Ayasse,Thomas,1987-02-17,,,183.0,74.8,{},93994.0,,3,,,0
10718,10718,,Bosmel,Thomas,1988-04-18,,,183.0,74.8,{},111193.0,,3,,,0
10719,10719,,Broich,Thomas,1981-01-29,,,183.0,73.9,{},36031.0,,3,,,0
10720,10720,,Bruns,Thomas,1992-01-07,,,178.0,68.9,{},243439.0,,3,,,0
10721,10721,,Buffel,Thomas,1981-02-19,,,175.0,68.0,{},32863.0,,3,,,0
10722,10722,,Carroll,Thomas,1992-05-28,,,178.0,71.2,{},212702.0,,3,,,0
10723,10723,,Chatelle,Thomas,1981-03-31,,,175.0,72.1,{},38798.0,,3,,,0
10724,10724,,Enevoldsen,Thomas,1987-07-27,,,180.0,73.9,{},27282.0,,3,,,0
10725,10725,,Fekete,Thomas,1995-09-19,,,178.0,74.8,{},491016.0,,3,,,0
10726,10726,,Foket,Thomas,1994-09-25,,,178.0,74.8,{},346142.0,,3,,,0
10727,10727,,Goddeeris,Thomas,1992-06-03,,,178.0,67.1,{},422404.0,,3,,,0
10728,10728,,Guerbert,Thomas,1989-04-06,,,173.0,69.9,{},279178.0,,3,,,0
10729,10729,,Guimaraes Azevedo,Thomas,1991-08-31,,,173.0,71.2,{},181569.0,,3,,,0
10730,10730,,Heurtaux,Thomas,1988-07-03,,,185.0,79.8,{},179791.0,,3,,,0
10731,10731,,Hitzlsperger,Thomas,1982-04-05,,,183.0,82.1,{},30628.0,,3,,,0
10732,10732,,Ince,Thomas,1992-01-03,,,178.0,66.2,{},212714.0,,3,,,0
10733,10733,,Kahlenberg,Thomas,1983-03-02,,,183.0,77.1,{},26113.0,,3,,,0
10734,10734,,Kaminski,Thomas,1992-10-23,,,193.0,69.9,{},131408.0,,3,,,0
10735,10735,,Kessler,Thomas,1986-01-02,,,198.0,92.1,{},27255.0,,3,,,0
10736,10736,,Kind Bendiksen,Thomas,1989-08-08,,,183.0,76.2,{},30031.0,,3,,,0
10737,10737,,Kleine,Thomas,1977-12-28,,,190.0,82.1,{},38167.0,,3,,,0
10738,10738,,Konrad,Thomas,1989-11-05,,,183.0,76.2,{},186951.0,,3,,,0
10739,10739,,Kotte,Thomas,1996-03-02,,,183.0,77.1,{},660154.0,,3,,,0
10740,10740,,Kraft,Thomas,1988-07-22,,,188.0,78.0,{},36878.0,,3,,,0
10741,10741,,Kristensen,Thomas,1983-04-17,,,188.0,78.9,{},26813.0,,3,,,0
10742,10742,,Lam,Thomas,1993-12-18,,,188.0,76.2,{},278838.0,,3,,,0
10743,10743,,Lemar,Thomas,1995-11-12,,,170.0,58.1,{},468931.0,,3,,,0
10744,10744,,Manfredini,Thomas,1980-05-27,,,180.0,72.1,{},41869.0,,3,,,0
10745,10745,,Mangani,Thomas,1987-04-29,,,183.0,79.8,{},41098.0,,3,,,0
10746,10746,,Matton,Thomas,1985-10-24,,,178.0,72.1,{},131530.0,,3,,,0
10747,10747,,Meunier,Thomas,1991-09-12,,,190.0,88.0,{},277771.0,,3,,,0
10748,10748,,Mueller,Thomas,1989-09-13,,,185.0,74.8,{},116772.0,,3,,,0
10749,10749,,Ouwejan,Thomas,1996-06-24,,,183.0,72.1,{},660136.0,,3,,,0
10750,10750,,Phibel,Thomas,1986-05-31,,,190.0,92.1,{},94280.0,,3,,,0
10751,10751,,Piermayr,Thomas,1989-08-02,,,180.0,77.1,{},114068.0,,3,,,0
10752,10752,,Pledl,Thomas,1994-05-23,,,173.0,72.1,{},355362.0,,3,,,0
10753,10753,,Reilly,Thomas,1994-09-15,,,170.0,62.1,{},295068.0,,3,,,0
10754,10754,,Reinmann,Thomas,1983-04-09,,,175.0,73.9,{},8800.0,,3,,,0
10755,10755,,Robson,Thomas,1995-09-11,,,178.0,74.8,{},598091.0,,3,,,0
10756,10756,,Rogne,Thomas,1990-06-29,,,190.0,86.2,{},79160.0,,3,,,0
10757,10757,,Scobbie,Thomas,1988-03-31,,,183.0,69.9,{},29049.0,,3,,,0
10758,10758,,Sorensen,Thomas,1976-06-12,,,196.0,88.9,{},23794.0,,3,,,0
10759,10759,,Toure,Thomas,1993-12-27,,,175.0,74.8,{},512740.0,,3,,,0
10760,10760,,Vermaelen,Thomas,1985-11-14,,,183.0,79.8,{},26005.0,,3,,,0
10761,10761,,Vincensini,Thomas,1993-09-12,,,183.0,78.9,{},277348.0,,3,,,0
10762,10762,,Welnicki,Thomas,1990-03-18,,,185.0,77.1,{},174630.0,,3,,,0
10763,10763,,Wils,Thomas,1990-04-24,,,180.0,67.1,{},181071.0,,3,,,0
10764,10764,,,Thomas,1993-06-13,,,185.0,73.0,{},434325.0,,3,,,0
10765,10765,,Marx,Thorben,1981-06-01,,,183.0,83.0,{},36007.0,,3,,,0
10766,10766,,Hazard,Thorgan,1993-03-29,,,175.0,68.9,{},264190.0,,3,,,0
10767,10767,,Helstad,Thorstein,1977-04-28,,,188.0,86.2,{},33857.0,,3,,,0
10768,10768,,Kirschbaum,Thorsten,1987-04-02,,,193.0,89.8,{},36479.0,,3,,,0
10769,10769,,Serero,Thulani,1990-04-11,,,165.0,62.1,{},209225.0,,3,,,0
10770,10770,,Almeida,Tiago,1990-09-13,,,183.0,78.0,{},150272.0,,3,,,0
10771,10771,,Caeiro,Tiago,1984-03-29,,,193.0,82.1,{},281560.0,,3,,,0
10772,10772,,Cintra,Tiago,1989-07-05,,,185.0,82.1,{},181192.0,,3,,,0
10773,10773,,Ferreira,Tiago,1993-07-01,,,183.0,74.8,{},242877.0,,3,,,0
10774,10774,,Filipe Gomes,Tiago,1985-08-19,,,180.0,76.2,{},96852.0,,3,,,0
10775,10775,,Gomes,Tiago,1986-07-29,,,178.0,79.8,{},45294.0,,3,,,0
10776,10776,,Ilori,Tiago,1993-02-26,,,190.0,79.8,{},280977.0,,3,,,0
10777,10777,,Luis,Tiago,1989-03-13,,,175.0,73.9,{},130596.0,,3,,,0
10778,10778,,Mesquita,Tiago,1990-11-23,,,180.0,73.9,{},385299.0,,3,,,0
10779,10779,,Pinto,Tiago,1988-02-01,,,178.0,69.9,{},40951.0,,3,,,0
10780,10780,,Rodrigues,Tiago,1992-01-29,,,178.0,74.8,{},242882.0,,3,,,0
10781,10781,,Rosa,Tiago,1986-03-06,,,185.0,72.1,{},22136.0,,3,,,0
10782,10782,,Silva,Tiago,1993-06-02,,,175.0,68.0,{},422812.0,,3,,,0
10783,10783,,Targino,Tiago,1986-06-06,,,180.0,76.2,{},18549.0,,3,,,0
10784,10784,,Terroso,Tiago,1988-01-13,,,178.0,78.0,{},181375.0,,3,,,0
10785,10785,,Valente,Tiago,1985-04-24,,,185.0,82.1,{},22421.0,,3,,,0
10786,10786,,,Tiago,1981-05-02,,,183.0,71.2,{},30871.0,,3,,,0
10787,10787,,,Tiago,1975-04-16,,,183.0,82.1,{},40937.0,,3,,,0
10788,10788,,Guarente,Tiberio,1985-11-01,,,183.0,73.9,{},42579.0,,3,,,0
10789,10789,,Pont,Tibert,1984-01-23,,,178.0,69.9,{},7628.0,,3,,,0
10790,10790,,Tisza,Tibor,1984-11-11,,,175.0,69.9,{},9203.0,,3,,,0
10791,10791,,Bakayoko,Tiemoue,1994-08-17,,,185.0,77.1,{},478393.0,,3,,,0
10792,10792,,Evers,Ties,1991-03-14,,,180.0,74.8,{},178788.0,,3,,,0
10793,10793,,Reis,Tijane,1991-06-28,,,180.0,76.2,{},469216.0,,3,,,0
10794,10794,,Belaid,Tijani,1987-09-06,,,180.0,76.2,{},39483.0,,3,,,0
10795,10795,,Bakens,Tim,1982-11-02,,,196.0,87.1,{},26558.0,,3,,,0
10796,10796,,Borowski,Tim,1980-05-02,,,193.0,83.9,{},30688.0,,3,,,0
10797,10797,,Breukers,Tim,1987-11-04,,,178.0,76.2,{},110116.0,,3,,,0
10798,10798,,Cahill,Tim,1979-12-06,,,178.0,68.9,{},30876.0,,3,,,0
10799,10799,,Clancy,Tim,1984-06-08,,,180.0,79.8,{},4939.0,,3,,,0
10800,10800,,Cornelisse,Tim,1978-04-03,,,183.0,73.0,{},27276.0,,3,,,0
10801,10801,,De Cler,Tim,1978-11-08,,,178.0,68.9,{},30916.0,,3,,,0
10802,10802,,Eekman,Tim,1991-08-05,,,183.0,73.0,{},209381.0,,3,,,0
10803,10803,,Gilissen,Tim,1982-06-04,,,175.0,76.2,{},46067.0,,3,,,0
10804,10804,,Hoelscher,Tim,1995-01-21,,,180.0,69.9,{},410653.0,,3,,,0
10805,10805,,Hoogland,Tim,1985-06-11,,,183.0,81.2,{},27302.0,,3,,,0
10806,10806,,Howard,Tim,1979-03-06,,,190.0,88.0,{},31465.0,,3,,,0
10807,10807,,Janssen,Tim,1986-03-06,,,188.0,76.2,{},41596.0,,3,,,0
10808,10808,,Keurntjes,Tim,1991-03-13,,,175.0,69.9,{},188558.0,,3,,,0
10809,10809,,Krul,Tim,1988-04-03,,,193.0,82.1,{},24229.0,,3,,,0
10810,10810,,Linthorst,Tim,1994-02-25,,,190.0,77.1,{},651112.0,,3,,,0
10811,10811,,Matavz,Tim,1989-01-13,,,188.0,81.2,{},72707.0,,3,,,0
10812,10812,,Matthijs,Tim,1983-12-23,,,180.0,76.2,{},21753.0,,3,,,0
10813,10813,,Ream,Tim,1987-10-05,,,185.0,73.0,{},198444.0,,3,,,0
10814,10814,,Sebastian,Tim,1984-01-17,,,188.0,79.8,{},37326.0,,3,,,0
10815,10815,,Smolders,Tim,1980-08-26,,,193.0,79.8,{},33662.0,,3,,,0
10816,10816,,Sparv,Tim,1987-02-02,,,196.0,83.9,{},71780.0,,3,,,0
10817,10817,,Vincken,Tim,1986-09-12,,,175.0,64.9,{},26449.0,,3,,,0
10818,10818,,Wiese,Tim,1981-12-17,,,193.0,110.2,{},27313.0,,3,,,0
10819,10819,,Klose,Timm,1988-05-09,,,193.0,87.1,{},178206.0,,3,,,0
10820,10820,,Simons,Timmy,1976-12-11,,,185.0,78.9,{},26440.0,,3,,,0
10821,10821,,Baumgartl,Timo,1996-03-04,,,190.0,81.2,{},514301.0,,3,,,0
10822,10822,,Gebhart,Timo,1989-04-12,,,183.0,86.2,{},97752.0,,3,,,0
10823,10823,,Hildebrand,Timo,1979-04-05,,,185.0,79.8,{},30703.0,,3,,,0
10824,10824,,Horn,Timo,1993-05-12,,,193.0,89.8,{},212815.0,,3,,,0
10825,10825,,Letschert,Timo,1993-05-25,,,188.0,74.8,{},352392.0,,3,,,0
