id,_Match__id_match,_Match__heure_debut,_Match__heure_fin,_Match__jour,_Match__ville,_Match__liste_equipes_participantes,_Match__score,_Match__arbitre,_Match__lieu,_Match__id_csv,_Match__statistiques_diverses,_Match__duree
5254,5254,,,2014-05-11,,"[73, 85]","[(73, 2), (85, 2)]",,,1475111,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5255,5255,,,2014-05-11,,"[72, 66]","[(72, 0), (66, 2)]",,,1475112,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5256,5256,,,2014-05-11,,"[61, 57]","[(61, 2), (57, 1)]",,,1475113,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5257,5257,,,2014-05-11,,"[65, 62]","[(65, 2), (62, 0)]",,,1475114,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5258,5258,,,2014-05-11,,"[82, 58]","[(82, 0), (58, 2)]",,,1475115,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5259,5259,,,2014-05-11,,"[83, 56]","[(83, 1), (56, 1)]",,,1475116,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5260,5260,,,2014-05-11,,"[60, 80]","[(60, 1), (80, 3)]",,,1475118,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5261,5261,,,2014-05-11,,"[69, 64]","[(69, 3), (64, 0)]",,,1475119,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5262,5262,,,2014-05-11,,"[59, 71]","[(59, 1), (71, 2)]",,,1475120,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 38}",
5263,5263,,,2013-09-14,,"[64, 57]","[(64, 1), (57, 2)]",,,1474174,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5264,5264,,,2013-09-14,,"[66, 74]","[(66, 1), (74, 0)]",,,1474175,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5265,5265,,,2013-09-14,,"[73, 59]","[(73, 1), (59, 1)]",,,1474176,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5266,5266,,,2013-09-14,,"[72, 86]","[(72, 1), (86, 1)]",,,1474177,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5267,5267,,,2013-09-14,,"[56, 85]","[(56, 2), (85, 0)]",,,1474178,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5268,5268,,,2013-09-15,,"[83, 62]","[(83, 0), (62, 0)]",,,1474180,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5269,5269,,,2013-09-14,,"[71, 65]","[(71, 0), (65, 0)]",,,1474182,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5270,5270,,,2013-09-14,,"[60, 58]","[(60, 1), (58, 3)]",,,1474183,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5271,5271,,,2013-09-16,,"[80, 61]","[(80, 2), (61, 2)]",,,1474184,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5272,5272,,,2013-09-14,,"[69, 82]","[(69, 2), (82, 0)]",,,1474185,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 4}",
5273,5273,,,2013-09-22,,"[58, 71]","[(58, 3), (71, 1)]",,,1474187,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5274,5274,,,2013-09-22,,"[86, 69]","[(86, 0), (69, 1)]",,,1474191,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5275,5275,,,2013-09-21,,"[74, 73]","[(74, 2), (73, 0)]",,,1474193,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5276,5276,,,2013-09-22,,"[85, 80]","[(85, 0), (80, 2)]",,,1474195,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5277,5277,,,2013-09-21,,"[61, 83]","[(61, 0), (83, 1)]",,,1474197,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5278,5278,,,2013-09-22,,"[65, 56]","[(65, 4), (56, 1)]",,,1474200,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5279,5279,,,2013-09-21,,"[57, 72]","[(57, 2), (72, 3)]",,,1474202,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5280,5280,,,2013-09-21,,"[82, 64]","[(82, 0), (64, 1)]",,,1474206,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5281,5281,,,2013-09-21,,"[59, 60]","[(59, 3), (60, 0)]",,,1474207,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5282,5282,,,2013-09-21,,"[62, 66]","[(62, 2), (66, 3)]",,,1474208,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 5}",
5283,5283,,,2013-09-28,,"[64, 65]","[(64, 3), (65, 2)]",,,1474209,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5284,5284,,,2013-09-30,,"[66, 57]","[(66, 3), (57, 2)]",,,1474210,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5285,5285,,,2013-09-28,,"[73, 86]","[(73, 1), (86, 2)]",,,1474211,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5286,5286,,,2013-09-28,,"[72, 62]","[(72, 1), (62, 0)]",,,1474212,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5287,5287,,,2013-09-28,,"[56, 59]","[(56, 1), (59, 2)]",,,1474213,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5288,5288,,,2013-09-28,,"[83, 85]","[(83, 2), (85, 0)]",,,1474214,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5289,5289,,,2013-09-29,,"[71, 82]","[(71, 0), (82, 1)]",,,1474216,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5290,5290,,,2013-09-29,,"[60, 61]","[(60, 1), (61, 3)]",,,1474219,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5291,5291,,,2013-09-28,,"[80, 58]","[(80, 1), (58, 2)]",,,1474221,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5292,5292,,,2013-09-28,,"[69, 74]","[(69, 1), (74, 1)]",,,1474223,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 6}",
5293,5293,,,2013-10-05,,"[86, 57]","[(86, 1), (57, 2)]",,,1474224,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5294,5294,,,2013-10-05,,"[73, 71]","[(73, 1), (71, 0)]",,,1474227,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5295,5295,,,2013-10-05,,"[72, 64]","[(72, 0), (64, 0)]",,,1474231,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5296,5296,,,2013-10-05,,"[61, 85]","[(61, 3), (85, 1)]",,,1474233,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5297,5297,,,2013-10-05,,"[65, 66]","[(65, 3), (66, 1)]",,,1474234,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5298,5298,,,2013-10-06,,"[82, 74]","[(82, 1), (74, 3)]",,,1474236,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5299,5299,,,2013-10-06,,"[83, 80]","[(83, 2), (80, 0)]",,,1474238,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5300,5300,,,2013-10-05,,"[60, 56]","[(60, 1), (56, 2)]",,,1474241,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5301,5301,,,2013-10-06,,"[69, 62]","[(69, 0), (62, 3)]",,,1474244,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5302,5302,,,2013-10-06,,"[59, 58]","[(59, 1), (58, 1)]",,,1474245,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 7}",
5303,5303,,,2013-10-19,,"[58, 82]","[(58, 4), (82, 1)]",,,1474248,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5304,5304,,,2013-10-20,,"[64, 69]","[(64, 0), (69, 2)]",,,1474250,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5305,5305,,,2013-10-19,,"[74, 86]","[(74, 4), (86, 1)]",,,1474254,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5306,5306,,,2013-10-21,,"[85, 73]","[(85, 1), (73, 4)]",,,1474256,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5307,5307,,,2013-10-19,,"[66, 72]","[(66, 2), (72, 1)]",,,1474260,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5308,5308,,,2013-10-19,,"[56, 83]","[(56, 1), (83, 1)]",,,1474262,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5309,5309,,,2013-10-19,,"[57, 61]","[(57, 2), (61, 2)]",,,1474265,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5310,5310,,,2013-10-19,,"[71, 59]","[(71, 0), (59, 0)]",,,1474268,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5311,5311,,,2013-10-19,,"[80, 60]","[(80, 4), (60, 0)]",,,1474270,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5312,5312,,,2013-10-19,,"[62, 65]","[(62, 1), (65, 3)]",,,1474274,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 8}",
5313,5313,,,2013-10-26,,"[64, 66]","[(64, 0), (66, 2)]",,,1474288,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5314,5314,,,2013-10-27,,"[74, 65]","[(74, 2), (65, 1)]",,,1474291,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5315,5315,,,2013-10-26,,"[85, 58]","[(85, 0), (58, 2)]",,,1474294,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5316,5316,,,2013-10-26,,"[61, 59]","[(61, 4), (59, 1)]",,,1474296,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5317,5317,,,2013-10-26,,"[56, 71]","[(56, 3), (71, 2)]",,,1474298,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5318,5318,,,2013-10-26,,"[82, 86]","[(82, 0), (86, 0)]",,,1474306,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5319,5319,,,2013-10-26,,"[83, 73]","[(83, 2), (73, 0)]",,,1474307,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5320,5320,,,2013-10-27,,"[60, 57]","[(60, 2), (57, 1)]",,,1474311,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5321,5321,,,2013-10-27,,"[69, 72]","[(69, 1), (72, 0)]",,,1474319,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5322,5322,,,2013-10-27,,"[80, 62]","[(80, 0), (62, 0)]",,,1474904,"{'country_id': 1729, 'league_id': 1729, 'season': '2013/2014', 'stage': 9}",
5323,5323,,,2014-08-16,,"[58, 85]","[(58, 2), (85, 1)]",,,1723982,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5324,5324,,,2014-08-18,,"[78, 74]","[(78, 1), (74, 3)]",,,1723983,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5325,5325,,,2014-08-16,,"[87, 66]","[(87, 2), (66, 2)]",,,1723984,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5326,5326,,,2014-08-17,,"[61, 83]","[(61, 2), (83, 1)]",,,1723985,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5327,5327,,,2014-08-16,,"[56, 80]","[(56, 1), (80, 2)]",,,1723986,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5328,5328,,,2014-08-17,,"[57, 65]","[(57, 0), (65, 2)]",,,1723987,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5329,5329,,,2014-08-16,,"[81, 72]","[(81, 0), (72, 1)]",,,1723988,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5330,5330,,,2014-08-16,,"[71, 64]","[(71, 0), (64, 1)]",,,1723989,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5331,5331,,,2014-08-16,,"[59, 60]","[(59, 2), (60, 2)]",,,1723990,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5332,5332,,,2014-08-16,,"[62, 69]","[(62, 0), (69, 1)]",,,1723991,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 1}",
5333,5333,,,2014-11-01,,"[58, 78]","[(58, 3), (78, 0)]",,,1724072,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5334,5334,,,2014-11-02,,"[64, 69]","[(64, 1), (69, 2)]",,,1724073,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5335,5335,,,2014-11-01,,"[74, 81]","[(74, 2), (81, 1)]",,,1724074,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5336,5336,,,2014-11-03,,"[85, 60]","[(85, 1), (60, 3)]",,,1724075,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5337,5337,,,2014-11-01,,"[66, 80]","[(66, 0), (80, 0)]",,,1724076,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5338,5338,,,2014-11-01,,"[72, 83]","[(72, 0), (83, 1)]",,,1724077,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5339,5339,,,2014-11-01,,"[87, 59]","[(87, 0), (59, 1)]",,,1724078,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5340,5340,,,2014-11-02,,"[65, 56]","[(65, 1), (56, 0)]",,,1724079,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5341,5341,,,2014-11-01,,"[57, 61]","[(57, 1), (61, 0)]",,,1724080,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5342,5342,,,2014-11-01,,"[71, 62]","[(71, 2), (62, 2)]",,,1724081,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 10}",
5343,5343,,,2014-11-08,,"[78, 72]","[(78, 1), (72, 0)]",,,1724082,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5344,5344,,,2014-11-08,,"[61, 74]","[(61, 1), (74, 2)]",,,1724083,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5345,5345,,,2014-11-08,,"[56, 85]","[(56, 1), (85, 0)]",,,1724084,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5346,5346,,,2014-11-08,,"[81, 65]","[(81, 2), (65, 2)]",,,1724085,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5347,5347,,,2014-11-08,,"[83, 87]","[(83, 2), (87, 0)]",,,1724086,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5348,5348,,,2014-11-09,,"[60, 66]","[(60, 1), (66, 1)]",,,1724087,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5349,5349,,,2014-11-09,,"[80, 58]","[(80, 2), (58, 1)]",,,1724088,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5350,5350,,,2014-11-09,,"[69, 71]","[(69, 1), (71, 2)]",,,1724089,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5351,5351,,,2014-11-09,,"[59, 57]","[(59, 0), (57, 2)]",,,1724090,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5352,5352,,,2014-11-08,,"[62, 64]","[(62, 0), (64, 0)]",,,1724091,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 11}",
5353,5353,,,2014-11-22,,"[58, 56]","[(58, 1), (56, 2)]",,,1724092,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5354,5354,,,2014-11-24,,"[64, 83]","[(64, 1), (83, 1)]",,,1724093,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5355,5355,,,2014-11-22,,"[74, 59]","[(74, 2), (59, 0)]",,,1724094,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5356,5356,,,2014-11-23,,"[85, 61]","[(85, 3), (61, 1)]",,,1724095,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5357,5357,,,2014-11-22,,"[66, 62]","[(66, 2), (62, 1)]",,,1724096,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5358,5358,,,2014-11-23,,"[72, 69]","[(72, 1), (69, 2)]",,,1724097,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5359,5359,,,2014-11-22,,"[87, 60]","[(87, 0), (60, 0)]",,,1724098,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5360,5360,,,2014-11-22,,"[65, 80]","[(65, 2), (80, 1)]",,,1724099,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5361,5361,,,2014-11-22,,"[57, 81]","[(57, 1), (81, 0)]",,,1724100,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5362,5362,,,2014-11-22,,"[71, 78]","[(71, 1), (78, 2)]",,,1724101,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 12}",
5363,5363,,,2014-11-29,,"[78, 64]","[(78, 1), (64, 1)]",,,1724102,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5364,5364,,,2014-11-29,,"[61, 71]","[(61, 1), (71, 0)]",,,1724103,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5365,5365,,,2014-11-29,,"[56, 72]","[(56, 3), (72, 0)]",,,1724104,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5366,5366,,,2014-11-29,,"[81, 87]","[(81, 3), (87, 2)]",,,1724105,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5367,5367,,,2014-11-30,,"[83, 65]","[(83, 0), (65, 3)]",,,1724106,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5368,5368,,,2014-11-29,,"[60, 74]","[(60, 0), (74, 0)]",,,1724107,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5369,5369,,,2014-11-29,,"[80, 85]","[(80, 1), (85, 1)]",,,1724108,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5370,5370,,,2014-11-30,,"[69, 66]","[(69, 2), (66, 1)]",,,1724109,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5371,5371,,,2014-11-29,,"[59, 58]","[(59, 0), (58, 1)]",,,1724110,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5372,5372,,,2014-11-29,,"[62, 57]","[(62, 1), (57, 0)]",,,1724111,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 13}",
5373,5373,,,2014-12-03,,"[58, 83]","[(58, 1), (83, 0)]",,,1724112,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5374,5374,,,2014-12-02,,"[78, 57]","[(78, 1), (57, 1)]",,,1724113,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5375,5375,,,2014-12-02,,"[87, 61]","[(87, 1), (61, 3)]",,,1724114,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5376,5376,,,2014-12-02,,"[56, 71]","[(56, 2), (71, 1)]",,,1724115,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5377,5377,,,2014-12-02,,"[80, 81]","[(80, 2), (81, 0)]",,,1724116,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5378,5378,,,2014-12-02,,"[85, 64]","[(85, 0), (64, 1)]",,,1724117,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5379,5379,,,2014-12-02,,"[59, 62]","[(59, 1), (62, 2)]",,,1724118,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5380,5380,,,2014-12-03,,"[74, 69]","[(74, 3), (69, 0)]",,,1724119,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5381,5381,,,2014-12-03,,"[66, 72]","[(66, 1), (72, 1)]",,,1724120,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5382,5382,,,2014-12-03,,"[60, 65]","[(60, 1), (65, 4)]",,,1724121,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 14}",
5383,5383,,,2014-12-07,,"[64, 87]","[(64, 2), (87, 1)]",,,1724122,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5384,5384,,,2014-12-06,,"[72, 59]","[(72, 0), (59, 0)]",,,1724123,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5385,5385,,,2014-12-06,,"[61, 60]","[(61, 0), (60, 0)]",,,1724124,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5386,5386,,,2014-12-06,,"[65, 66]","[(65, 1), (66, 0)]",,,1724125,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5387,5387,,,2014-12-06,,"[57, 74]","[(57, 2), (74, 1)]",,,1724126,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5388,5388,,,2014-12-06,,"[81, 78]","[(81, 2), (78, 0)]",,,1724127,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5389,5389,,,2014-12-08,,"[83, 56]","[(83, 1), (56, 2)]",,,1724128,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5390,5390,,,2014-12-06,,"[71, 58]","[(71, 3), (58, 2)]",,,1724129,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5391,5391,,,2014-12-06,,"[69, 85]","[(69, 0), (85, 0)]",,,1724130,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5392,5392,,,2014-12-07,,"[62, 80]","[(62, 3), (80, 1)]",,,1724131,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 15}",
5393,5393,,,2014-12-13,,"[58, 57]","[(58, 4), (57, 1)]",,,1724132,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5394,5394,,,2014-12-13,,"[78, 83]","[(78, 1), (83, 0)]",,,1724133,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5395,5395,,,2014-12-13,,"[74, 72]","[(74, 2), (72, 0)]",,,1724134,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5396,5396,,,2014-12-13,,"[85, 71]","[(85, 1), (71, 1)]",,,1724135,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5397,5397,,,2014-12-15,,"[66, 81]","[(66, 3), (81, 1)]",,,1724136,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5398,5398,,,2014-12-13,,"[87, 65]","[(87, 0), (65, 1)]",,,1724137,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5399,5399,,,2014-12-14,,"[56, 61]","[(56, 3), (61, 0)]",,,1724138,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5400,5400,,,2014-12-13,,"[60, 62]","[(60, 1), (62, 1)]",,,1724139,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5401,5401,,,2014-12-14,,"[80, 69]","[(80, 1), (69, 2)]",,,1724140,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5402,5402,,,2014-12-13,,"[59, 64]","[(59, 1), (64, 0)]",,,1724141,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 16}",
5403,5403,,,2014-12-20,,"[64, 56]","[(64, 1), (56, 1)]",,,1724142,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 17}",
5404,5404,,,2014-12-20,,"[72, 80]","[(72, 0), (80, 1)]",,,1724143,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 17}",
5405,5405,,,2014-12-21,,"[61, 58]","[(61, 2), (58, 2)]",,,1724144,"{'country_id': 1729, 'league_id': 1729, 'season': '2014/2015', 'stage': 17}",
